order_id,customer_id,order_date,order_time,delivery_time,total_cost,item_count,payment_method,customer_rating,restaurant_id,restaurant_name,city,area,cuisine,avg_rating,total_ratings,price_range,delivery_available
5ca60a3b,4db261aa,2024-02-23,7:42,16,386.31,4,"Net Banking",4.5,ee6e78d8,Restaurant_391,Delhi,Area_E,Indian,4.4,2207,Medium,Yes
5cc50da7,8f241621,2024-10-02,0:15,26,1553.38,6,"Credit Card",4.2,6fa56b71,Restaurant_91,Kolkata,Area_A,Mexican,2.9,3079,Low,Yes
0079fe33,c06d14c8,2024-10-20,8:01,87,1002.44,4,"Credit Card",3.7,5a47cc33,Restaurant_5,Delhi,Area_E,Chinese,4.5,3826,Medium,No
4e371ab3,4cb9c578,2024-02-21,12:08,87,1853.93,7,"Net Banking",3,4d8c2e99,Restaurant_472,Bangalore,Area_B,Chinese,3.8,4525,High,Yes
a4ffe4f2,2e1d6864,2024-05-21,5:44,64,898.62,1,COD,4.7,6fa56b71,Restaurant_91,Kolkata,Area_A,Mexican,2.9,3079,Low,Yes
b33702ee,c434009d,2024-07-01,6:53,82,957.71,9,"Credit Card",1.6,67a95931,Restaurant_46,Bangalore,Area_B,Thai,5,1912,High,No
4b43be7f,e6e14628,2024-06-07,18:07,88,439.35,4,Wallet,2.1,d932d6bf,Restaurant_325,Kolkata,Area_B,Indian,3.2,4164,Medium,Yes
611f5d8e,d19a62e4,2024-05-22,23:05,31,1285.64,8,"Net Banking",2.6,b9c58717,Restaurant_205,Kolkata,Area_C,Mexican,3.1,1643,High,No
36fea861,cc52a368,2024-02-15,22:22,70,419.49,1,UPI,1.8,5eafb4ee,Restaurant_247,Bangalore,Area_A,Italian,4.7,309,High,Yes
2af9a74b,8a683078,2024-10-20,9:44,28,408.24,2,UPI,1.6,d7b287a8,Restaurant_352,Delhi,Area_B,Indian,2.9,2205,High,Yes
68c65482,f61fc6db,2024-01-07,9:29,45,533.27,4,Wallet,4.2,7cd438d2,Restaurant_482,Kolkata,Area_D,Chinese,4.1,3285,High,No
b1c8e232,260cf33d,2024-06-13,2:38,58,1722.83,4,"Credit Card",3.7,bc4f828e,Restaurant_45,Bangalore,Area_B,Indian,2.9,2555,Low,No
543ddf2b,91ace5cb,2024-04-25,4:49,61,1171.57,2,UPI,2.2,440ffda9,Restaurant_486,Chennai,Area_B,Chinese,3.3,4185,Medium,Yes
3e88d3f8,e0e92318,2024-10-27,22:11,17,106.14,5,"Net Banking",4.3,28bc6e8d,Restaurant_47,Delhi,Area_C,Mexican,2.7,2222,Medium,No
6d5fd836,f3674d75,2024-09-03,6:23,46,1848.37,8,Wallet,2.4,5440dc43,Restaurant_62,Kolkata,Area_D,Indian,3.6,4899,High,Yes
bf0c88b3,0f9b8a86,2024-03-20,19:00,86,1381.4,8,UPI,3,3ce70391,Restaurant_433,Delhi,Area_E,Mexican,3.7,4775,Low,Yes
87f51ddf,79d52f33,2024-05-09,14:27,63,134.73,1,"Net Banking",2.2,bfbb1501,Restaurant_2,Mumbai,Area_A,Chinese,4.1,2773,High,No
5d434bec,0984bcbc,2024-12-20,2:54,53,712.26,5,"Net Banking",1.6,f39c0c05,Restaurant_99,Kolkata,Area_B,Thai,4.6,4274,High,Yes
036d74d1,c07f9c38,2024-05-24,9:05,18,1999.05,7,"Credit Card",1.1,a80c0410,Restaurant_135,Kolkata,Area_A,Chinese,3.6,3389,High,No
e6c593f1,b4906175,2024-11-19,3:08,53,572.8,9,"Net Banking",5,b05fd083,Restaurant_131,Delhi,Area_B,Indian,4.6,1664,High,Yes
736ea1d0,82ee618b,2024-03-03,16:31,87,1223.62,2,Wallet,1.8,92f9c1c0,Restaurant_137,Chennai,Area_B,Indian,4.9,3813,Medium,Yes
7f509ee9,a001488e,2024-12-07,21:52,15,356.71,4,Wallet,4.7,97ba5c47,Restaurant_304,Bangalore,Area_A,Thai,2.9,595,High,Yes
44396f02,d8c7ea2a,2024-08-19,5:29,47,838.68,4,COD,2.1,bff0bb92,Restaurant_200,Chennai,Area_D,Italian,4.4,1365,High,No
7329ae06,51d4b3b0,2024-10-10,23:25,31,433.41,4,"Net Banking",1.3,5a38fde9,Restaurant_101,Chennai,Area_C,Indian,4.5,1292,High,No
64f18f04,aff783a0,2024-02-07,16:24,18,522.17,10,UPI,2.5,c318e94b,Restaurant_237,Bangalore,Area_D,Indian,3.1,3352,Medium,No
850df2e3,8840bd81,2024-04-20,10:31,68,363.16,3,"Credit Card",1.6,ee6e78d8,Restaurant_391,Delhi,Area_E,Indian,4.4,2207,Medium,Yes
9fbeb055,f01f608b,2024-02-26,14:03,28,1144.5,2,COD,4.5,fb67202e,Restaurant_411,Bangalore,Area_A,Italian,4.9,3081,Medium,Yes
0462707f,50ac351f,2024-02-16,9:54,69,364.53,10,COD,4.9,870f6ec5,Restaurant_284,Kolkata,Area_C,Thai,2.9,1064,Medium,No
f977a9a3,dd8953b3,2024-02-06,1:24,76,514.26,9,Wallet,4.9,2a6752ed,Restaurant_152,Delhi,Area_D,Mexican,4,4705,Low,No
70909958,093fa0c7,2024-08-05,15:59,77,332.56,3,COD,1.1,606db467,Restaurant_348,Delhi,Area_C,Indian,2.5,1168,Medium,Yes
1f6d8134,07c3df6b,2024-07-20,19:19,83,351.39,3,"Net Banking",3.1,6fa56b71,Restaurant_91,Kolkata,Area_A,Mexican,2.9,3079,Low,Yes
b02c5524,e8ae2c60,2024-01-02,17:42,29,1215.53,5,"Credit Card",1.8,e224a5ea,Restaurant_240,Mumbai,Area_A,Mexican,5,2978,High,No
8062b007,9dfc8f1d,2024-09-04,15:03,20,764.96,8,"Credit Card",3.7,1c2e3e38,Restaurant_400,Kolkata,Area_D,Thai,2.8,4990,Medium,Yes
8a231ba0,c9b55df1,2024-04-02,15:00,52,692.17,10,"Net Banking",4.9,c19c6dfd,Restaurant_67,Chennai,Area_E,Mexican,4.7,1917,Medium,Yes
9ecdddb6,396183ca,2024-08-28,6:54,29,1259.76,8,"Net Banking",5,e49bc174,Restaurant_229,Mumbai,Area_E,Indian,5,5000,High,No
2660eea7,f10da5b3,2024-01-18,15:24,58,1954.77,6,COD,4.9,4d50d203,Restaurant_86,Kolkata,Area_C,Mexican,4,664,Medium,Yes
2a9592f7,1ed050e5,2024-11-24,10:40,63,301.39,3,UPI,1.4,fc36ce35,Restaurant_12,Kolkata,Area_E,Italian,4.1,1356,Low,Yes
e5059506,1bb0bd9e,2024-12-28,2:59,77,984.54,9,"Credit Card",3.5,84e6c455,Restaurant_138,Bangalore,Area_B,Chinese,3.1,1616,Low,Yes
f6ab2ee9,a0c6f878,2024-08-08,17:58,32,1057.85,6,"Net Banking",1.2,2850b98f,Restaurant_204,Kolkata,Area_B,Thai,4.8,2772,High,Yes
7a29bc58,2fbbf599,2024-03-05,1:03,34,1598.27,3,"Net Banking",4.9,e8ffd0d6,Restaurant_444,Bangalore,Area_A,Chinese,4.6,4244,Medium,No
c1ee75a4,758674f4,2024-08-27,16:02,54,1257.08,9,COD,4.4,e11f3ddf,Restaurant_263,Bangalore,Area_B,Mexican,3.6,786,Medium,Yes
8eee41ed,e506fca2,2024-05-07,20:14,24,320.03,8,Wallet,4.1,8f1605c1,Restaurant_170,Chennai,Area_C,Chinese,4.9,3800,Medium,Yes
397e5b9c,38a50e0b,2024-09-09,23:29,43,1277.18,5,Wallet,2.3,c00f73d6,Restaurant_188,Kolkata,Area_A,Italian,2.8,1821,Low,Yes
0842a985,4380fb0d,2024-09-20,7:54,31,109.98,5,UPI,3.1,c2dd51cf,Restaurant_361,Chennai,Area_D,Chinese,3.3,3385,High,No
1e6a49a9,2f78af74,2024-02-03,2:42,15,1106.95,9,COD,2,2c89fe67,Restaurant_300,Delhi,Area_B,Chinese,3.1,3848,Low,Yes
a0df1779,48a75b76,2024-07-17,22:58,25,1645.74,9,"Credit Card",2.5,032e886d,Restaurant_363,Bangalore,Area_B,Mexican,3.8,369,Medium,Yes
1690be0b,f9c58f1c,2024-05-25,6:03,19,497.39,2,"Credit Card",3.2,3ef529e5,Restaurant_466,Chennai,Area_A,Mexican,3.2,4595,High,Yes
48cd99bc,49737bb5,2024-10-03,7:39,19,1330.31,8,"Credit Card",2.8,59e6659c,Restaurant_442,Delhi,Area_C,Indian,4.2,2624,Medium,Yes
11c31352,367d08e5,2024-07-18,4:55,63,1577.24,6,COD,2.7,228796c5,Restaurant_319,Delhi,Area_E,Indian,4,3495,Medium,Yes
302c8ffd,506ec15b,2024-09-07,2:59,44,984.4,9,"Net Banking",3.1,ff28abb5,Restaurant_388,Mumbai,Area_B,Chinese,3.9,4121,Low,Yes
1e4fb3d1,39ab2522,2024-02-03,23:45,63,117.87,2,COD,1.3,b2dc7803,Restaurant_70,Kolkata,Area_E,Mexican,4.4,806,High,No
2d1569ea,ec02d78b,2024-06-07,0:00,27,1905.95,9,"Credit Card",3.6,cfb0cf14,Restaurant_452,Bangalore,Area_C,Indian,3.5,936,High,No
985a155b,a4114d30,2024-04-14,6:43,74,1383.87,4,UPI,3.1,404f0685,Restaurant_239,Mumbai,Area_E,Italian,3.7,327,Medium,Yes
891e4380,f13e676a,2024-03-15,23:07,72,1812.85,2,"Net Banking",1.1,bf914634,Restaurant_387,Bangalore,Area_B,Mexican,3.7,1969,Medium,No
80a83655,b96a62e5,2024-07-09,3:26,86,617.46,1,Wallet,3.1,6c64aa30,Restaurant_140,Kolkata,Area_D,Chinese,4.7,2367,Low,Yes
c680722c,cc43c2bd,2024-05-28,4:22,83,1326.71,8,"Net Banking",2,dd2f2051,Restaurant_435,Kolkata,Area_D,Chinese,2.7,3935,Low,Yes
cbabb754,b088ecae,2024-07-06,0:57,85,1931.85,8,"Net Banking",3.6,5e9ad80d,Restaurant_37,Delhi,Area_C,Thai,3.6,4385,Low,No
5c531cef,a188a96a,2024-01-16,18:59,87,133.07,10,"Credit Card",3.6,ab601722,Restaurant_79,Mumbai,Area_E,Mexican,4.5,1115,High,No
513954fb,4b41fb60,2024-11-04,7:42,45,1049.66,2,Wallet,2,3da5daa9,Restaurant_34,Mumbai,Area_D,Indian,4.7,4710,High,Yes
f29100a0,d4bfbb85,2024-11-04,6:09,36,279.42,3,"Credit Card",3,71764226,Restaurant_434,Mumbai,Area_E,Italian,2.9,505,Low,No
60a7e3db,be7f156a,2024-11-27,19:06,27,347.97,6,UPI,3.4,c2dd51cf,Restaurant_361,Chennai,Area_D,Chinese,3.3,3385,High,No
fd7b129d,8dc11ef8,2024-02-09,15:36,62,1056.27,7,COD,2.4,44837d80,Restaurant_344,Bangalore,Area_A,Thai,3.7,2852,Medium,No
571170b9,99269ca4,2024-01-22,20:54,64,1125.1,4,"Credit Card",2,8a592a8a,Restaurant_121,Chennai,Area_D,Italian,3.2,3440,High,No
c328b02d,e1622e88,2024-10-10,17:38,84,836.06,6,UPI,4.9,3988bf2c,Restaurant_162,Delhi,Area_E,Italian,4.9,2222,Medium,No
a1725626,a9602f5a,2024-05-07,2:21,74,1375.02,2,COD,3.6,20fd72ee,Restaurant_64,Delhi,Area_A,Thai,3.3,4037,High,Yes
eb37396c,9c452698,2024-08-16,21:26,82,835.75,2,Wallet,3,3ebed339,Restaurant_225,Mumbai,Area_A,Chinese,4.9,2362,High,Yes
ecb2ce4d,c06aa388,2024-02-19,15:11,81,317.53,3,COD,3.1,0acdd646,Restaurant_122,Kolkata,Area_B,Indian,3.1,2429,High,Yes
d9b67a0b,6d1e6512,2024-07-23,13:10,35,1852.38,3,"Net Banking",4.2,c030655d,Restaurant_110,Bangalore,Area_C,Mexican,4.7,2005,Low,Yes
71e78f38,d26af5ad,2024-09-25,8:00,44,635.16,8,COD,3.4,e224a5ea,Restaurant_240,Mumbai,Area_A,Mexican,5,2978,High,No
a714fd55,5904c51e,2024-05-19,11:11,38,592.92,5,"Net Banking",3.4,39189b6c,Restaurant_216,Delhi,Area_E,Indian,4,1908,High,Yes
2e64fe01,ed23094b,2024-05-14,3:24,62,288.61,4,Wallet,1.9,bf2eb8e4,Restaurant_306,Delhi,Area_B,Indian,3.5,3314,Low,Yes
b26462b1,55056170,2024-01-05,16:59,75,407.1,3,UPI,4.6,0ae349c2,Restaurant_429,Mumbai,Area_B,Italian,2.9,571,Low,Yes
10248d44,3f830029,2024-11-16,10:22,65,1977.13,7,UPI,4.6,da9a321e,Restaurant_303,Delhi,Area_C,Mexican,2.9,1987,Low,Yes
651dd7ca,e3bcc1a2,2024-04-16,15:51,31,337.36,2,"Net Banking",3.7,8133dda0,Restaurant_340,Chennai,Area_C,Indian,3.4,2034,Medium,Yes
660e239a,4056808b,2024-05-22,15:23,37,1365.75,10,COD,2.8,3751ee4c,Restaurant_392,Kolkata,Area_C,Italian,2.6,4828,Low,No
0675a984,ec726095,2024-01-27,10:06,81,359.04,4,COD,3.1,cdc4d7ec,Restaurant_385,Delhi,Area_D,Mexican,5,864,Low,Yes
148930b8,44494412,2024-05-17,23:01,65,179.19,7,"Credit Card",1.9,2c3cc546,Restaurant_430,Mumbai,Area_B,Mexican,3.7,161,High,No
26523c04,7946c5b5,2024-05-19,17:37,30,798.64,10,"Net Banking",1.3,59b862ed,Restaurant_341,Bangalore,Area_B,Mexican,3.6,800,Low,Yes
32730726,21a38294,2024-04-04,18:49,39,183.15,5,Wallet,3.3,179a3485,Restaurant_414,Mumbai,Area_A,Mexican,2.9,783,Medium,No
e27a29b7,f9f9400d,2024-06-02,21:43,52,1360.55,2,Wallet,4.7,dbcaa61c,Restaurant_31,Bangalore,Area_D,Mexican,2.5,2851,High,No
df45dfc8,8d461a4c,2024-06-10,6:00,45,279.61,3,"Net Banking",1.4,d115b7b9,Restaurant_72,Delhi,Area_A,Chinese,4.7,4577,High,No
2e7f02c4,33af0894,2024-05-26,17:18,88,352.06,9,"Credit Card",2.4,57c584c5,Restaurant_396,Delhi,Area_E,Italian,3.7,4133,Medium,No
3d481f18,9525c38a,2024-05-14,17:22,61,835.28,4,"Net Banking",2.2,dddddf29,Restaurant_180,Kolkata,Area_D,Chinese,2.7,3242,Medium,Yes
b318d8c2,a4bd4fd0,2024-07-14,11:25,31,1767.17,9,"Credit Card",1.6,08ba20de,Restaurant_127,Bangalore,Area_B,Indian,4.4,3888,High,Yes
11094b07,eef9f466,2024-04-14,20:38,66,745.32,4,UPI,1.7,951b096d,Restaurant_82,Chennai,Area_A,Chinese,4.4,1232,Low,Yes
6e9b95da,7b67fcce,2024-01-25,2:46,71,1531.63,3,Wallet,4.6,ccb7be4e,Restaurant_469,Kolkata,Area_E,Italian,4.5,3725,Low,Yes
90d14039,d74734d2,2024-11-09,16:05,39,1124.7,9,COD,4.4,9f137e8a,Restaurant_404,Bangalore,Area_B,Italian,4.2,851,High,Yes
5fad3dec,0a7d39a9,2024-08-28,7:09,41,743.52,2,UPI,4.1,7cfc6e28,Restaurant_63,Bangalore,Area_E,Italian,4,449,High,No
390bc496,f5aaa93f,2024-02-07,23:34,32,790.17,6,"Credit Card",2,59b862ed,Restaurant_341,Bangalore,Area_B,Mexican,3.6,800,Low,Yes
7ac8feab,2341585e,2024-09-18,8:02,87,170.36,7,COD,2.9,40dc81ce,Restaurant_254,Mumbai,Area_E,Chinese,3.9,1248,Low,No
811262c2,c321118d,2024-03-10,13:28,65,878.73,10,Wallet,3.2,5593bbfb,Restaurant_4,Chennai,Area_C,Mexican,2.6,2769,Medium,No
50952bcf,8c33acf7,2024-10-13,20:11,76,293.08,2,"Credit Card",3.5,0f558c3e,Restaurant_215,Bangalore,Area_A,Indian,4.8,4634,High,No
f4bd8361,40ecf21e,2024-01-02,20:17,63,1903.86,8,"Net Banking",4.3,127057ad,Restaurant_491,Mumbai,Area_B,Mexican,3.7,1986,Medium,Yes
a792d05c,6dceb96f,2024-05-03,14:45,60,1725.62,5,Wallet,3.5,4ce7afad,Restaurant_44,Bangalore,Area_E,Chinese,3.9,106,Low,Yes
9c5363ef,7efe8c4e,2024-04-20,3:20,46,1484.5,5,Wallet,2.7,2f6d7840,Restaurant_104,Kolkata,Area_C,Chinese,4.8,1428,High,Yes
8d95e4b3,726e1411,2024-04-24,19:52,86,903.66,2,Wallet,4,bf5bf6cd,Restaurant_189,Mumbai,Area_A,Mexican,4.9,3144,High,No
0f48e499,29df6962,2024-10-26,2:15,84,1714.32,3,Wallet,1.1,c2e70208,Restaurant_371,Delhi,Area_E,Chinese,4.8,3656,Medium,Yes
e4653892,8b25e3dc,2024-12-28,18:40,37,1356.56,4,COD,2.3,c3e33687,Restaurant_113,Mumbai,Area_C,Thai,4.1,294,Low,No
9d7707c1,fe7b8f7f,2024-05-25,0:06,34,498.27,4,COD,1.2,c00f73d6,Restaurant_188,Kolkata,Area_A,Italian,2.8,1821,Low,Yes
438c0e0e,c2d7d789,2024-09-13,15:03,79,1706.52,2,UPI,4.8,8d06cc24,Restaurant_141,Delhi,Area_D,Thai,4.8,4957,High,Yes
0ea6f49b,ceef16aa,2024-08-24,5:00,44,672.65,4,COD,4.3,cb90b2ce,Restaurant_354,Mumbai,Area_E,Indian,4.3,2213,High,Yes
33852b88,1d1954be,2024-05-13,1:52,71,1692.78,2,"Net Banking",4.5,c2e70208,Restaurant_371,Delhi,Area_E,Chinese,4.8,3656,Medium,Yes
0571ba24,630081f2,2024-07-08,13:55,83,1959.01,9,UPI,4.9,289a82f6,Restaurant_53,Bangalore,Area_D,Mexican,3.4,3798,Medium,No
89a44aec,e70b8d08,2024-06-12,19:10,37,107.29,3,"Net Banking",1.9,7713a3e9,Restaurant_149,Chennai,Area_C,Mexican,4.7,2033,Medium,Yes
d9ba61bf,0883b2f7,2024-01-06,8:05,71,849.88,1,Wallet,2.8,344d4945,Restaurant_142,Mumbai,Area_C,Italian,3.6,386,Low,Yes
50d1215d,faf89270,2024-02-10,5:21,76,1049.86,1,COD,4.4,90de9501,Restaurant_153,Mumbai,Area_B,Italian,3.3,4164,Low,No
1d70f36c,3f386557,2024-06-19,3:52,24,1002.97,9,Wallet,3.3,49c4ff0d,Restaurant_372,Delhi,Area_D,Italian,2.6,3231,Medium,Yes
8a7a8e7c,94e419b0,2024-01-28,4:34,69,1896.3,3,"Net Banking",1.5,bd857157,Restaurant_210,Mumbai,Area_B,Mexican,3.3,3819,High,No
325b93f3,e3e8fbbc,2024-06-12,23:55,44,1396.82,7,Wallet,2.5,1d9ef47d,Restaurant_266,Mumbai,Area_A,Thai,4.1,1731,Low,Yes
b85253ea,33161449,2024-06-21,16:41,82,166.23,4,"Credit Card",2.3,03e3a6e7,Restaurant_446,Delhi,Area_C,Indian,3.8,3892,High,Yes
a468328f,d8c1ab9e,2024-10-26,19:57,72,1845.76,6,"Credit Card",1.3,6c64aa30,Restaurant_140,Kolkata,Area_D,Chinese,4.7,2367,Low,Yes
70b42b5b,72d7919b,2024-11-07,9:19,31,849.38,10,UPI,2.3,2a6752ed,Restaurant_152,Delhi,Area_D,Mexican,4,4705,Low,No
86c519c7,c31c1c11,2024-07-22,23:20,26,1394.17,10,"Net Banking",4.9,23075295,Restaurant_314,Mumbai,Area_E,Indian,4.8,3976,Medium,No
df6c1064,fc628c85,2024-05-07,4:58,26,984.36,7,"Credit Card",1.9,f4fb2de3,Restaurant_16,Mumbai,Area_E,Indian,3,2251,Low,Yes
883688b4,990ef59d,2024-11-16,14:32,75,1036.75,10,"Credit Card",3.1,528a4810,Restaurant_50,Delhi,Area_B,Thai,4.4,3686,Low,Yes
32d56d91,e6349372,2024-06-27,15:56,18,1882.36,7,"Credit Card",4.3,fa055ed4,Restaurant_203,Mumbai,Area_A,Thai,3.6,1911,Low,Yes
282de244,649fc7c4,2024-09-09,14:11,69,688.68,1,"Net Banking",5,5593bbfb,Restaurant_4,Chennai,Area_C,Mexican,2.6,2769,Medium,No
f8f8f337,e8c540d7,2024-11-21,21:18,69,665.97,4,"Credit Card",3.3,e3fef5a1,Restaurant_415,Chennai,Area_C,Thai,3.1,3147,High,Yes
7eeb8041,171eb699,2024-11-05,19:21,64,1458.43,5,"Net Banking",2.3,26db3a08,Restaurant_136,Delhi,Area_A,Italian,4.7,4760,High,Yes
16e5f641,684f3cc1,2024-11-02,3:29,54,1896.17,5,Wallet,3.1,b09f66d7,Restaurant_109,Bangalore,Area_B,Chinese,4.3,3618,Low,Yes
54dd167a,ed608aa7,2024-06-19,16:04,63,158.16,8,Wallet,2.1,331effe2,Restaurant_224,Kolkata,Area_D,Italian,3.3,3452,Medium,No
548b34de,474bc585,2024-09-28,1:15,76,540.19,3,Wallet,3.2,405ed20c,Restaurant_145,Chennai,Area_A,Indian,4.1,3397,Low,Yes
76484422,8ee20aff,2024-06-14,5:57,88,107.96,5,Wallet,1.4,4290a87b,Restaurant_174,Kolkata,Area_A,Indian,3.3,3119,High,No
e4276644,5c1bd04a,2024-12-21,3:18,29,403.75,7,"Credit Card",1.1,870f6ec5,Restaurant_284,Kolkata,Area_C,Thai,2.9,1064,Medium,No
f5aa9e3a,96ad9d0d,2024-12-04,3:44,62,1206.89,2,"Credit Card",4.6,bf914634,Restaurant_387,Bangalore,Area_B,Mexican,3.7,1969,Medium,No
f2051863,b5e86517,2024-02-23,1:31,76,1864.78,10,UPI,1.5,7b3b0da2,Restaurant_241,Mumbai,Area_D,Chinese,4.8,3490,High,Yes
1762fbce,29883cdd,2024-02-18,7:49,35,707.13,4,Wallet,2.5,7a6b060d,Restaurant_89,Chennai,Area_B,Mexican,2.9,2787,High,Yes
f99d602b,84cfe46f,2024-11-08,11:36,89,1224.45,3,UPI,2,57c584c5,Restaurant_396,Delhi,Area_E,Italian,3.7,4133,Medium,No
8595c7f0,8f3b895e,2024-08-22,10:52,39,251.23,2,COD,3,9abef4df,Restaurant_77,Chennai,Area_A,Italian,3.2,4158,Medium,No
6e54f307,bd43d7cd,2024-09-26,6:59,59,1937.06,2,COD,2.2,5aa4df12,Restaurant_409,Bangalore,Area_C,Mexican,3.1,2782,High,No
633908fa,8f1cfd17,2024-03-27,1:41,52,788.53,2,COD,1.9,97ba5c47,Restaurant_304,Bangalore,Area_A,Thai,2.9,595,High,Yes
8bb44a51,b839fca3,2024-12-26,10:42,69,1202.55,2,UPI,1.5,eb6fce5b,Restaurant_356,Kolkata,Area_A,Chinese,3.3,4660,Low,No
1d6a0034,d983f2bc,2024-01-15,18:09,88,1118.64,6,"Credit Card",3.8,a05e429d,Restaurant_83,Kolkata,Area_C,Thai,4.4,1822,Low,Yes
b3bc150a,95e073dd,2024-08-26,15:42,21,159.91,7,UPI,3.2,2ca4738c,Restaurant_490,Bangalore,Area_B,Thai,4,3258,Medium,No
56ac85cb,9c627e44,2024-11-16,8:31,19,738.15,7,"Net Banking",2.2,5eafb4ee,Restaurant_247,Bangalore,Area_A,Italian,4.7,309,High,Yes
85247cf0,bee0f5f7,2024-12-18,6:22,22,157.18,7,"Net Banking",4.4,8b12bcad,Restaurant_406,Chennai,Area_C,Italian,3.9,4142,Medium,No
4075cfee,5e07f4e3,2024-02-04,12:43,88,935.2,8,UPI,2.3,34cfd9fa,Restaurant_93,Kolkata,Area_A,Italian,2.6,106,High,No
ecb81691,87b1b13a,2024-02-20,15:59,45,1263.16,6,COD,3.6,ccf81718,Restaurant_243,Kolkata,Area_D,Thai,3,4241,Medium,Yes
aa98e117,c9b1a26f,2024-07-26,12:18,19,1163.53,5,"Credit Card",2.3,92f9c1c0,Restaurant_137,Chennai,Area_B,Indian,4.9,3813,Medium,Yes
a931add1,2bd146fd,2024-05-15,10:18,67,147,8,COD,3.9,e49bc174,Restaurant_229,Mumbai,Area_E,Indian,5,5000,High,No
dfef5bf8,556b16bf,2024-06-15,21:09,89,1273.16,5,COD,4.7,b09f66d7,Restaurant_109,Bangalore,Area_B,Chinese,4.3,3618,Low,Yes
a87d9396,35f3a7ff,2024-01-04,21:39,80,483.37,2,"Net Banking",1.3,4d9244b9,Restaurant_431,Kolkata,Area_C,Chinese,2.9,4143,Low,Yes
e00bf04f,919ce04e,2024-04-17,7:47,56,774.77,2,"Credit Card",4.1,2c3d36ef,Restaurant_317,Chennai,Area_A,Indian,3.2,4301,High,Yes
6667148,a34ffa19,2024-09-01,1:42,50,898.55,2,Wallet,1.6,b2cf0b3d,Restaurant_107,Chennai,Area_A,Chinese,3.1,2091,High,Yes
f184b2bf,5010648a,2024-09-10,17:18,19,1452.39,7,"Net Banking",2.3,f5c4c840,Restaurant_38,Mumbai,Area_C,Italian,4.2,2275,Medium,Yes
996905de,3140123f,2024-02-10,14:32,70,1049.18,8,UPI,4.3,c059c9d3,Restaurant_242,Chennai,Area_B,Thai,3.9,578,Low,Yes
1084c1c0,56e74e02,2024-01-05,18:06,51,174.74,7,UPI,1.6,3cf3f01c,Restaurant_383,Bangalore,Area_E,Italian,3.1,4929,High,Yes
206d5357,6df8ec7c,2024-06-12,5:12,58,770.42,4,Wallet,2.6,f5e8e8a9,Restaurant_458,Delhi,Area_B,Chinese,3.1,1087,Medium,Yes
42f50ba7,5aa67d6a,2024-06-28,1:20,82,555.71,10,COD,4.2,84e6c455,Restaurant_138,Bangalore,Area_B,Chinese,3.1,1616,Low,Yes
53a504c5,c113a47a,2024-01-19,9:19,33,1646.44,9,Wallet,4.9,e6f5e6b1,Restaurant_54,Mumbai,Area_C,Thai,4.8,3055,High,Yes
13a219a1,cbe233b7,2024-10-22,14:02,87,293.5,9,COD,3.6,d15946a3,Restaurant_73,Kolkata,Area_A,Chinese,2.6,688,High,Yes
91bebc31,2485b60c,2024-06-13,9:08,39,423.98,6,COD,1.5,58def9e8,Restaurant_349,Mumbai,Area_A,Mexican,2.5,2246,High,Yes
102b1c94,f9543e55,2024-11-15,16:37,84,1379.02,5,Wallet,2.6,2c3cc546,Restaurant_430,Mumbai,Area_B,Mexican,3.7,161,High,No
cac43712,dc3751c9,2024-12-22,18:18,28,1164,2,Wallet,4.7,dddddf29,Restaurant_180,Kolkata,Area_D,Chinese,2.7,3242,Medium,Yes
2.74E+06,b75f7e69,2024-02-23,9:25,81,1693.97,4,"Credit Card",2.3,2850b98f,Restaurant_204,Kolkata,Area_B,Thai,4.8,2772,High,Yes
8fd60f24,cb26fc9f,2024-02-14,5:16,53,642.58,2,UPI,1.7,427b24bc,Restaurant_496,Delhi,Area_C,Mexican,3.2,804,Medium,Yes
a7ee41d1,dc427395,2024-11-28,9:14,56,630.51,5,UPI,1.9,1c6eb160,Restaurant_43,Chennai,Area_D,Chinese,3.5,300,Medium,Yes
16229d91,0c82008f,2024-08-23,0:10,88,395.95,9,UPI,1.1,81bc33da,Restaurant_364,Bangalore,Area_B,Indian,3,2512,Medium,No
86540bb7,1c079da8,2024-10-15,15:57,21,1140.47,3,COD,4.7,eb6fce5b,Restaurant_356,Kolkata,Area_A,Chinese,3.3,4660,Low,No
c9e7b3a1,3a00a75e,2024-02-13,20:39,35,907.75,3,UPI,1.6,f5f0a3d7,Restaurant_376,Chennai,Area_E,Mexican,4.3,842,High,Yes
de32e2ba,a143b485,2024-12-08,1:40,24,1004.22,7,COD,3.5,a8d593a1,Restaurant_148,Kolkata,Area_B,Mexican,2.6,4667,Low,Yes
d1ec7d22,71edee6d,2024-05-20,19:25,32,239.87,1,"Credit Card",2.2,03e3a6e7,Restaurant_446,Delhi,Area_C,Indian,3.8,3892,High,Yes
d1612d85,6aa6f339,2024-06-03,22:25,30,1173.9,3,UPI,4.9,6af133bb,Restaurant_146,Delhi,Area_E,Chinese,4.9,4062,Low,Yes
977cf3c5,1bada56d,2024-12-22,16:02,38,1156.36,3,COD,3.2,f8088575,Restaurant_182,Delhi,Area_A,Chinese,4.5,3352,Medium,No
68534ee9,36115b10,2024-03-22,2:20,38,892.31,2,Wallet,4.9,2.74E+12,Restaurant_51,Chennai,Area_C,Mexican,3.8,2655,Medium,Yes
